address,fuel,name,Longitude,Latitude,Time
"409 Delafield Pl NW, Washington, DC 20011, USA",87,EC6567,-77.01789,38.94929,5/19/2017 7:19
"6108 1st Pl NE, Washington, DC 20011, USA",87,EC6567,-77.00783,38.96422,5/19/2017 7:55
"6108 1st Pl NE, Washington, DC 20011, USA",87,EC6567,-77.00783,38.96422,5/19/2017 13:53
"1072-1198 30th St NW, Washington, DC 20007, USA",81,EC6568,-77.05919,38.90498,5/18/2017 13:36
"1072-1198 30th St NW, Washington, DC 20007, USA",81,EC6568,-77.05919,38.90498,5/18/2017 13:46
"3815 Davis Pl NW, Washington, DC 20007, USA",81,EC6568,-77.076,38.92372,5/18/2017 14:17
"3815 Davis Pl NW, Washington, DC 20007, USA",81,EC6568,-77.076,38.92372,5/18/2017 16:38
"4021-4029 Benton St NW, Washington, DC 20007, USA",81,EC6568,-77.08019,38.9207,5/18/2017 16:43
"4021-4029 Benton St NW, Washington, DC 20007, USA",81,EC6568,-77.08019,38.9207,5/18/2017 17:24
"1062 30th St NW, Washington, DC 20007, USA",78,EC6568,-77.05923,38.90441,5/18/2017 18:25
"1062 30th St NW, Washington, DC 20007, USA",78,EC6568,-77.05923,38.90441,5/18/2017 18:56
"613 South Carolina Ave SE, Washington, DC 20003, USA",75,EC6568,-76.99788,38.88333,5/18/2017 19:26
"613 South Carolina Ave SE, Washington, DC 20003, USA",75,EC6568,-76.99788,38.88333,5/18/2017 20:38
"1311 28th St SE, Washington, DC 20020, USA",71,EC6568,-76.96785,38.87417,5/18/2017 21:23
"1311 28th St SE, Washington, DC 20020, USA",71,EC6568,-76.96785,38.87417,5/19/2017 13:53
"4311 1st St NE, Washington, DC 20011, USA",90,EC6569,-77.00582,38.94176,5/18/2017 13:36
"4311 1st St NE, Washington, DC 20011, USA",90,EC6569,-77.00582,38.94176,5/19/2017 8:55
"4120-4124 Van Ness St NW, Washington, DC 20016, USA",84,EC6569,-77.08009,38.94177,5/19/2017 10:21
"4120-4124 Van Ness St NW, Washington, DC 20016, USA",84,EC6569,-77.08009,38.94177,5/19/2017 13:53
"805 Aspen St NW, Washington, DC 20012, USA",100,EC6570,-77.02498,38.97243,5/18/2017 13:36
"805 Aspen St NW, Washington, DC 20012, USA",100,EC6570,-77.02498,38.97243,5/19/2017 5:58
"301-373 C St SW, Washington, DC 20416, USA",96,EC6570,-77.01566,38.88604,5/19/2017 6:54
"301-373 C St SW, Washington, DC 20416, USA",96,EC6570,-77.01566,38.88604,5/19/2017 8:20
"1310 Southern Ave SE, Washington, MD 20032, USA",93,EC6570,-76.98385,38.8356,5/19/2017 9:51
"1310 Southern Ave SE, Washington, MD 20032, USA",93,EC6570,-76.98385,38.8356,5/19/2017 12:38
"53-251 Malcolm X Ave SE, Washington, DC 20032, USA",25,EC6571,-77.00516,38.84508,5/18/2017 13:36
"53-251 Malcolm X Ave SE, Washington, DC 20032, USA",25,EC6571,-77.00516,38.84508,5/18/2017 15:02
"1822 Burke St SE, Washington, DC 20003, USA",21,EC6571,-76.97815,38.88617,5/18/2017 15:33
"1822 Burke St SE, Washington, DC 20003, USA",21,EC6571,-76.97815,38.88617,5/18/2017 21:34
"4200-4298 Blaine St NE, Washington, DC 20019, USA",15,EC6571,-76.94218,38.89191,5/18/2017 22:30
"4200-4298 Blaine St NE, Washington, DC 20019, USA",15,EC6571,-76.94218,38.89191,5/19/2017 3:35
"1005 Wisconsin Ave NW, Washington, DC 20007, USA",12,EC6571,-77.06268,38.90314,5/19/2017 4:01
"1005 Wisconsin Ave NW, Washington, DC 20007, USA",12,EC6571,-77.06268,38.90314,5/19/2017 7:29
"2330 39th St NW, Washington, DC 20007, USA",100,EC6571,-77.07711,38.92019,5/19/2017 8:50
"2330 39th St NW, Washington, DC 20007, USA",100,EC6571,-77.07711,38.92019,5/19/2017 10:16
"4551 Fort Dr NW, Washington, DC 20016, USA",93,EC6571,-77.07862,38.95023,5/19/2017 12:28
"4551 Fort Dr NW, Washington, DC 20016, USA",93,EC6571,-77.07862,38.95023,5/19/2017 13:53
"262-290 20th St S, Arlington, VA 22202, USA",43,EC6574,-77.05059,38.85614,5/18/2017 13:36
"262-290 20th St S, Arlington, VA 22202, USA",43,EC6574,-77.05059,38.85614,5/18/2017 15:48
"1101 S Joyce St, Arlington, VA 22202, USA",43,EC6574,-77.06299,38.86496,5/18/2017 16:18
"1101 S Joyce St, Arlington, VA 22202, USA",43,EC6574,-77.06299,38.86496,5/18/2017 18:00
"2000-2198 S Eads St, Arlington, VA 22202, USA",43,EC6574,-77.0533,38.85538,5/18/2017 18:35
"2000-2198 S Eads St, Arlington, VA 22202, USA",43,EC6574,-77.0533,38.85538,5/18/2017 19:11
"3717 Fulton St NW, Washington, DC 20007, USA",37,EC6574,-77.07375,38.9262,5/18/2017 20:17
"3717 Fulton St NW, Washington, DC 20007, USA",37,EC6574,-77.07375,38.9262,5/19/2017 7:19
"1101-1199 2nd St SE, Washington, DC 20003, USA",34,EC6574,-77.00359,38.87681,5/19/2017 7:50
"1101-1199 2nd St SE, Washington, DC 20003, USA",34,EC6574,-77.00359,38.87681,5/19/2017 8:55
"2161-2175 I St NW, Washington, DC 20037, USA",31,EC6574,-77.04824,38.90073,5/19/2017 9:31
"2161-2175 I St NW, Washington, DC 20037, USA",31,EC6574,-77.04824,38.90073,5/19/2017 9:51
"301 C St SE, Washington, DC 20003, USA",28,EC6574,-77.00183,38.88602,5/19/2017 10:21
"301 C St SE, Washington, DC 20003, USA",28,EC6574,-77.00183,38.88602,5/19/2017 10:57
"225 I St NE, Washington, DC 20002, USA",28,EC6574,-77.00237,38.90129,5/19/2017 11:32
"225 I St NE, Washington, DC 20002, USA",28,EC6574,-77.00237,38.90129,5/19/2017 13:08
"1101-1207 Park Rd NW, Washington, DC 20010, USA",25,EC6574,-77.02867,38.93173,5/19/2017 13:28
"1101-1207 Park Rd NW, Washington, DC 20010, USA",25,EC6574,-77.02867,38.93173,5/19/2017 13:33
"1200-1202 4th St SE, Washington, DC 20003, USA",40,EC6575,-77.00048,38.87612,5/18/2017 13:36
"1200-1202 4th St SE, Washington, DC 20003, USA",40,EC6575,-77.00048,38.87612,5/18/2017 16:13
"1212 Owen Pl NE, Washington, DC 20002, USA",31,EC6575,-76.98725,38.90576,5/18/2017 18:35
"1212 Owen Pl NE, Washington, DC 20002, USA",31,EC6575,-76.98725,38.90576,5/19/2017 9:06
"1301-1327 6th St NE, Washington, DC 20002, USA",100,EC6575,-76.99664,38.90851,5/19/2017 10:42
"1301-1327 6th St NE, Washington, DC 20002, USA",100,EC6575,-76.99664,38.90851,5/19/2017 13:53
"3103 17th St NW, Washington, DC 20010, USA",28,EC6581,-77.03885,38.92922,5/18/2017 14:37
"3103 17th St NW, Washington, DC 20010, USA",28,EC6581,-77.03885,38.92922,5/18/2017 15:07
"2009 R St NW, Washington, DC 20009, USA",21,EC6581,-77.04559,38.91298,5/18/2017 16:13
"2009 R St NW, Washington, DC 20009, USA",21,EC6581,-77.04559,38.91298,5/18/2017 16:13
"2312-2316 40th St NW, Washington, DC 20007, USA",18,EC6581,-77.0788,38.92133,5/18/2017 16:33
"2312-2316 40th St NW, Washington, DC 20007, USA",18,EC6581,-77.0788,38.92133,5/18/2017 17:19
"3623 Yuma St NW, Washington, DC 20008, USA",18,EC6581,-77.07006,38.94637,5/18/2017 17:50
"3623 Yuma St NW, Washington, DC 20008, USA",18,EC6581,-77.07006,38.94637,5/18/2017 17:55
"4203 Yuma St NW, Washington, DC 20016, USA",18,EC6581,-77.08244,38.94631,5/18/2017 18:10
"4203 Yuma St NW, Washington, DC 20016, USA",18,EC6581,-77.08244,38.94631,5/18/2017 18:10
"2900-2998 Adams Mill Rd NW, Washington, DC 20009, USA",15,EC6581,-77.04296,38.92729,5/18/2017 18:41
"2900-2998 Adams Mill Rd NW, Washington, DC 20009, USA",15,EC6581,-77.04296,38.92729,5/18/2017 21:13
"5022 12th St NE, Washington, DC 20017, USA",40,EC6581,-76.99063,38.95073,5/18/2017 22:04
"5022 12th St NE, Washington, DC 20017, USA",40,EC6581,-76.99063,38.95073,5/19/2017 10:52
"3977-4117 Harewood Rd NE, Washington, DC 20017, USA",96,EC6581,-77.00194,38.93554,5/19/2017 11:47
"3977-4117 Harewood Rd NE, Washington, DC 20017, USA",96,EC6581,-77.00194,38.93554,5/19/2017 13:53
"838 New Hampshire Ave NW, Washington, DC 20037, USA",53,EC6584,-77.0522,38.90035,5/18/2017 13:36
"838 New Hampshire Ave NW, Washington, DC 20037, USA",53,EC6584,-77.0522,38.90035,5/18/2017 17:19
"5401-5415 Chevy Chase Pkwy NW, Washington, DC 20015, USA",46,EC6584,-77.07106,38.96137,5/18/2017 18:05
"5401-5415 Chevy Chase Pkwy NW, Washington, DC 20015, USA",46,EC6584,-77.07106,38.96137,5/19/2017 6:49
"842-898 New Hampshire Ave NW, Washington, DC 20037, USA",46,EC6584,-77.05203,38.90052,5/19/2017 7:34
"842-898 New Hampshire Ave NW, Washington, DC 20037, USA",46,EC6584,-77.05203,38.90052,5/19/2017 13:53
"481-499 G St NW, Washington, DC 20001, USA",56,EC6586,-77.0185,38.89834,5/18/2017 13:36
"481-499 G St NW, Washington, DC 20001, USA",56,EC6586,-77.0185,38.89834,5/18/2017 17:50
"1543 6th St NW, Washington, DC 20001, USA",56,EC6586,-77.0199,38.91053,5/18/2017 18:05
"1543 6th St NW, Washington, DC 20001, USA",56,EC6586,-77.0199,38.91053,5/18/2017 18:41
"2004 8th St NW, Washington, DC 20001, USA",56,EC6586,-77.02294,38.91707,5/18/2017 18:51
"2004 8th St NW, Washington, DC 20001, USA",56,EC6586,-77.02294,38.91707,5/18/2017 19:57
"1675 Primrose Rd NW, Washington, DC 20012, USA",53,EC6586,-77.03945,38.98876,5/18/2017 20:43
"1675 Primrose Rd NW, Washington, DC 20012, USA",53,EC6586,-77.03945,38.98876,5/19/2017 13:28
"4001-4037 9th St N, Arlington, VA 22203, USA",100,EC6588,-77.10774,38.88127,5/18/2017 13:36
"4001-4037 9th St N, Arlington, VA 22203, USA",100,EC6588,-77.10774,38.88127,5/18/2017 17:39
"5700-5798 5th Rd S, Arlington, VA 22204, USA",100,EC6588,-77.12656,38.86118,5/18/2017 18:05
"5700-5798 5th Rd S, Arlington, VA 22204, USA",100,EC6588,-77.12656,38.86118,5/18/2017 20:48
"4125-4199 9th St N, Arlington, VA 22203, USA",100,EC6588,-77.10983,38.88103,5/18/2017 21:08
"4125-4199 9th St N, Arlington, VA 22203, USA",100,EC6588,-77.10983,38.88103,5/18/2017 22:19
"3201-3237 8th St SE, Washington, DC 20032, USA",96,EC6588,-76.99535,38.84338,5/18/2017 23:00
"3201-3237 8th St SE, Washington, DC 20032, USA",96,EC6588,-76.99535,38.84338,5/19/2017 11:17
"800 N Wakefield St, Arlington, VA 22203, USA",96,EC6588,-77.11609,38.87971,5/19/2017 11:58
"800 N Wakefield St, Arlington, VA 22203, USA",96,EC6588,-77.11609,38.87971,5/19/2017 12:28
"2014-2070 N Kirkwood Rd, Arlington, VA 22201, USA",93,EC6588,-77.09702,38.8953,5/19/2017 12:58
"2014-2070 N Kirkwood Rd, Arlington, VA 22201, USA",93,EC6588,-77.09702,38.8953,5/19/2017 13:53
"7730 Eastern Ave, Washington, DC 20012, USA",100,EC6589,-77.02561,38.98366,5/18/2017 13:36
"7730 Eastern Ave, Washington, DC 20012, USA",100,EC6589,-77.02561,38.98366,5/18/2017 14:32
"875 N St NW, Washington, DC 20002, USA",100,EC6589,-77.02352,38.90728,5/18/2017 15:07
"875 N St NW, Washington, DC 20002, USA",100,EC6589,-77.02352,38.90728,5/18/2017 16:08
"2036 G St NW, Washington, DC 20036, USA",96,EC6589,-77.04641,38.89832,5/18/2017 16:33
"2036 G St NW, Washington, DC 20036, USA",96,EC6589,-77.04641,38.89832,5/18/2017 16:33
"1436-1440 Aspen St NW, Washington, DC 20012, USA",90,EC6589,-77.03551,38.97223,5/18/2017 17:55
"1436-1440 Aspen St NW, Washington, DC 20012, USA",90,EC6589,-77.03551,38.97223,5/19/2017 7:24
"1800-1898 G St NW, Washington, DC 20006, USA",87,EC6589,-77.04319,38.89829,5/19/2017 8:05
"1800-1898 G St NW, Washington, DC 20006, USA",87,EC6589,-77.04319,38.89829,5/19/2017 11:12
"3536-3538 W Pl NW, Washington, DC 20007, USA",93,EC6589,-77.0718,38.91859,5/19/2017 12:03
"3536-3538 W Pl NW, Washington, DC 20007, USA",93,EC6589,-77.0718,38.91859,5/19/2017 13:13
"3903 Davis Pl NW, Washington, DC 20007, USA",93,EC6589,-77.07801,38.92367,5/19/2017 13:23
"3903 Davis Pl NW, Washington, DC 20007, USA",93,EC6589,-77.07801,38.92367,5/19/2017 13:53
"4201-4203 Davenport St NW, Washington, DC 20016, USA",78,EC6590,-77.08228,38.95218,5/18/2017 13:36
"4201-4203 Davenport St NW, Washington, DC 20016, USA",78,EC6590,-77.08228,38.95218,5/18/2017 15:02
"4604 Rockwood Pkwy NW, Washington, DC 20016, USA",78,EC6590,-77.0904,38.93452,5/18/2017 15:38
"4604 Rockwood Pkwy NW, Washington, DC 20016, USA",78,EC6590,-77.0904,38.93452,5/18/2017 15:48
"3622-3698 Legation St NW, Washington, DC 20015, USA",75,EC6590,-77.07101,38.96204,5/18/2017 16:13
"3622-3698 Legation St NW, Washington, DC 20015, USA",75,EC6590,-77.07101,38.96204,5/18/2017 16:54
"3815 Davis Pl NW, Washington, DC 20007, USA",71,EC6590,-77.07607,38.92363,5/18/2017 18:05
"3815 Davis Pl NW, Washington, DC 20007, USA",71,EC6590,-77.07607,38.92363,5/19/2017 10:01
"2634-2638 39th St NW, Washington, DC 20007, USA",68,EC6590,-77.07808,38.92455,5/19/2017 13:13
"2634-2638 39th St NW, Washington, DC 20007, USA",68,EC6590,-77.07808,38.92455,5/19/2017 13:23
"1901-1919 M St NW, Washington, DC 20036, USA",65,EC6590,-77.04391,38.90571,5/19/2017 13:53
"1901-1919 M St NW, Washington, DC 20036, USA",65,EC6590,-77.04391,38.90571,5/19/2017 13:53
"3607 O St NW, Washington, DC 20007, USA",21,EC6595,-77.07084,38.90775,5/18/2017 13:36
"3607 O St NW, Washington, DC 20007, USA",21,EC6595,-77.07084,38.90775,5/18/2017 16:49
"825 S Barton St, Arlington, VA 22204, USA",18,EC6595,-77.08473,38.86536,5/18/2017 17:55
"825 S Barton St, Arlington, VA 22204, USA",18,EC6595,-77.08473,38.86536,5/18/2017 19:57
"1200-1254 N Troy St, Arlington, VA 22201, USA",15,EC6595,-77.08255,38.8875,5/18/2017 20:22
"1200-1254 N Troy St, Arlington, VA 22201, USA",15,EC6595,-77.08255,38.8875,5/19/2017 7:50
"1517-1525 Wilson Blvd, Arlington, VA 22209, USA",100,EC6595,-77.07528,38.89466,5/19/2017 8:40
"1517-1525 Wilson Blvd, Arlington, VA 22209, USA",100,EC6595,-77.07528,38.89466,5/19/2017 11:58
"1728-1798 Otis Pl NE, Washington, DC 20018, USA",96,EC6595,-76.98009,38.93578,5/19/2017 13:28
"1728-1798 Otis Pl NE, Washington, DC 20018, USA",96,EC6595,-76.98009,38.93578,5/19/2017 13:53
"1337-1339 14th St NW, Washington, DC 20005, USA",62,EC6596,-77.03184,38.90855,5/18/2017 13:52
"1337-1339 14th St NW, Washington, DC 20005, USA",62,EC6596,-77.03184,38.90855,5/18/2017 14:02
"2051-2081 8th St NW, Washington, DC 20001, USA",59,EC6596,-77.0229,38.91731,5/18/2017 14:37
"2051-2081 8th St NW, Washington, DC 20001, USA",59,EC6596,-77.0229,38.91731,5/18/2017 14:57
"1914 8th St NW, Washington, DC 20001, USA",53,EC6596,-77.02298,38.91613,5/18/2017 16:18
"1914 8th St NW, Washington, DC 20001, USA",53,EC6596,-77.02298,38.91613,5/18/2017 18:15
"907 12th St NE, Washington, DC 20002, USA",50,EC6596,-76.99016,38.90161,5/18/2017 19:16
"907 12th St NE, Washington, DC 20002, USA",50,EC6596,-76.99016,38.90161,5/18/2017 21:44
"2331 15th St NW, Washington, DC 20009, USA",50,EC6596,-77.03516,38.92129,5/18/2017 22:25
"2331 15th St NW, Washington, DC 20009, USA",50,EC6596,-77.03516,38.92129,5/18/2017 23:51
"19 V St NE, Washington, DC 20002, USA",46,EC6596,-77.00817,38.91809,5/19/2017 0:11
"19 V St NE, Washington, DC 20002, USA",46,EC6596,-77.00817,38.91809,5/19/2017 8:30
"1800-1854 Wiltberger St NW, Washington, DC 20001, USA",43,EC6596,-77.02094,38.91452,5/19/2017 9:31
"1800-1854 Wiltberger St NW, Washington, DC 20001, USA",43,EC6596,-77.02094,38.91452,5/19/2017 10:27
"564 11th St NW, Washington, DC 20001, USA",43,EC6596,-77.02715,38.89691,5/19/2017 10:47
"564 11th St NW, Washington, DC 20001, USA",43,EC6596,-77.02715,38.89691,5/19/2017 13:18
"1427 P St NW, Washington, DC 20005, USA",43,EC6596,-77.03313,38.9098,5/19/2017 13:33
"1427 P St NW, Washington, DC 20005, USA",43,EC6596,-77.03313,38.9098,5/19/2017 13:48
"4102 Brandywine St NW, Washington, DC 20016, USA",50,EF6511,-77.08122,38.94965,5/18/2017 13:36
"4102 Brandywine St NW, Washington, DC 20016, USA",50,EF6511,-77.08122,38.94965,5/18/2017 17:50
"2106-2108 10th St NW, Washington, DC 20001, USA",46,EF6511,-77.02603,38.91854,5/18/2017 18:35
"2106-2108 10th St NW, Washington, DC 20001, USA",46,EF6511,-77.02603,38.91854,5/18/2017 19:11
"843a Upshur St NW, Washington, DC 20011, USA",40,EF6511,-77.02438,38.94196,5/18/2017 20:17
"843a Upshur St NW, Washington, DC 20011, USA",40,EF6511,-77.02438,38.94196,5/18/2017 20:17
"2200-2244 10th St NW, Washington, DC 20001, USA",40,EF6511,-77.0261,38.92001,5/18/2017 21:13
"2200-2244 10th St NW, Washington, DC 20001, USA",40,EF6511,-77.0261,38.92001,5/18/2017 21:34
"1801-1811 Providence St NE, Washington, DC 20002, USA",40,EF6511,-76.98454,38.91262,5/18/2017 21:59
"1801-1811 Providence St NE, Washington, DC 20002, USA",40,EF6511,-76.98454,38.91262,5/19/2017 5:07
"1614 A St NE, Washington, DC 20002, USA",37,EF6511,-76.98161,38.89101,5/19/2017 5:22
"1614 A St NE, Washington, DC 20002, USA",37,EF6511,-76.98161,38.89101,5/19/2017 5:27
"1-13 G St NE, Washington, DC 20002, USA",37,EF6511,-77.00787,38.89891,5/19/2017 5:53
"1-13 G St NE, Washington, DC 20002, USA",37,EF6511,-77.00787,38.89891,5/19/2017 8:30
"741-745 8th St SE, Washington, DC 20003, USA",34,EF6511,-76.99505,38.87987,5/19/2017 9:06
"741-745 8th St SE, Washington, DC 20003, USA",34,EF6511,-76.99505,38.87987,5/19/2017 11:17
"3742-3798 Cassell Pl NE, Washington, DC 20019, USA",31,EF6511,-76.94828,38.90043,5/19/2017 11:42
"3742-3798 Cassell Pl NE, Washington, DC 20019, USA",31,EF6511,-76.94828,38.90043,5/19/2017 13:53
"253-299 Malcolm X Ave SE, Washington, DC 20032, USA",28,EF6512,-77.0026,38.84505,5/19/2017 6:03
"253-299 Malcolm X Ave SE, Washington, DC 20032, USA",28,EF6512,-77.0026,38.84505,5/19/2017 7:34
"304-306 19th St NE, Washington, DC 20002, USA",25,EF6512,-76.97731,38.89367,5/19/2017 8:00
"304-306 19th St NE, Washington, DC 20002, USA",25,EF6512,-76.97731,38.89367,5/19/2017 11:02
"201-299 East Capitol St NE, Washington, DC 20002, USA",87,EF6512,-77.00282,38.88976,5/19/2017 12:08
"201-299 East Capitol St NE, Washington, DC 20002, USA",87,EF6512,-77.00282,38.88976,5/19/2017 13:53
"3400-3450 New Mexico Ave NW, Washington, DC 20016, USA",65,EF6515,-77.0862,38.9342,5/18/2017 13:36
"3400-3450 New Mexico Ave NW, Washington, DC 20016, USA",65,EF6515,-77.0862,38.9342,5/18/2017 14:32
"3043-3047 New Mexico Ave NW, Washington, DC 20016, USA",62,EF6515,-77.08329,38.92915,5/18/2017 15:38
"3043-3047 New Mexico Ave NW, Washington, DC 20016, USA",62,EF6515,-77.08329,38.92915,5/18/2017 17:55
"908 17th St NW, Washington, DC 20006, USA",59,EF6515,-77.0393,38.90207,5/18/2017 18:51
"908 17th St NW, Washington, DC 20006, USA",59,EF6515,-77.0393,38.90207,5/18/2017 18:51
"2401-2499 Douglas St NE, Washington, DC 20018, USA",56,EF6515,-76.97205,38.9234,5/18/2017 19:37
"2401-2499 Douglas St NE, Washington, DC 20018, USA",56,EF6515,-76.97205,38.9234,5/18/2017 21:59
"1114 9th St NW, Washington, DC 20001, USA",53,EF6515,-77.02416,38.90483,5/18/2017 22:14
"1114 9th St NW, Washington, DC 20001, USA",53,EF6515,-77.02416,38.90483,5/18/2017 22:50
"1100-1138 4th St SW, Washington, DC 20024, USA",53,EF6515,-77.01754,38.87749,5/18/2017 23:10
"1100-1138 4th St SW, Washington, DC 20024, USA",53,EF6515,-77.01754,38.87749,5/19/2017 7:19
"504-560 3rd St NW, Washington, DC 20001, USA",53,EF6515,-77.01529,38.89651,5/19/2017 8:00
"504-560 3rd St NW, Washington, DC 20001, USA",53,EF6515,-77.01529,38.89651,5/19/2017 11:47
"3701-3709 26th St NE, Washington, DC 20018, USA",37,EF6517,-76.97008,38.93538,5/18/2017 13:36
"3701-3709 26th St NE, Washington, DC 20018, USA",37,EF6517,-76.97008,38.93538,5/18/2017 13:41
"2257 12th St NW, Washington, DC 20009, USA",34,EF6517,-77.02807,38.92041,5/18/2017 15:07
"2257 12th St NW, Washington, DC 20009, USA",34,EF6517,-77.02807,38.92041,5/18/2017 16:03
"3525 Warder St NW, Washington, DC 20010, USA",31,EF6517,-77.02042,38.9328,5/18/2017 16:43
"3525 Warder St NW, Washington, DC 20010, USA",31,EF6517,-77.02042,38.9328,5/19/2017 5:12
"650-702 New Hampshire Ave NW, Washington, DC 20037, USA",31,EF6517,-77.05412,38.89835,5/19/2017 5:58
"650-702 New Hampshire Ave NW, Washington, DC 20037, USA",31,EF6517,-77.05412,38.89835,5/19/2017 9:06
"1425 S St NW, Washington, DC 20009, USA",28,EF6517,-77.0329,38.91411,5/19/2017 9:41
"1425 S St NW, Washington, DC 20009, USA",28,EF6517,-77.0329,38.91411,5/19/2017 9:56
"1335 G St NW, Washington, DC 20005, USA",25,EF6517,-77.03169,38.89839,5/19/2017 10:16
"1335 G St NW, Washington, DC 20005, USA",25,EF6517,-77.03169,38.89839,5/19/2017 13:53
"400-498 9th St NW, Washington, DC 20004, USA",96,EF6521,-77.02413,38.89561,5/18/2017 13:36
"400-498 9th St NW, Washington, DC 20004, USA",96,EF6521,-77.02413,38.89561,5/18/2017 18:15
"627-629 14th Pl NE, Washington, DC 20002, USA",93,EF6521,-76.98456,38.89816,5/18/2017 18:35
"627-629 14th Pl NE, Washington, DC 20002, USA",93,EF6521,-76.98456,38.89816,5/19/2017 5:02
"1840-1848 20th St NW, Washington, DC 20009, USA",90,EF6521,-77.04499,38.91458,5/19/2017 5:47
"1840-1848 20th St NW, Washington, DC 20009, USA",90,EF6521,-77.04499,38.91458,5/19/2017 7:29
"1615 Swann St NW, Washington, DC 20009, USA",81,EF6521,-77.03736,38.91486,5/19/2017 9:00
"1615 Swann St NW, Washington, DC 20009, USA",81,EF6521,-77.03736,38.91486,5/19/2017 9:00
"3014 New Mexico Ave NW, Washington, DC 20016, USA",78,EF6521,-77.08409,38.9305,5/19/2017 10:01
"3014 New Mexico Ave NW, Washington, DC 20016, USA",78,EF6521,-77.08409,38.9305,5/19/2017 12:18
"1333 New Hampshire Ave NW, Washington, DC 20036, USA",75,EF6521,-77.04437,38.90855,5/19/2017 12:38
"1333 New Hampshire Ave NW, Washington, DC 20036, USA",75,EF6521,-77.04437,38.90855,5/19/2017 12:48
"3278-3298 Prospect St NW, Washington, DC 20007, USA",75,EF6521,-77.06581,38.90597,5/19/2017 13:43
"3278-3298 Prospect St NW, Washington, DC 20007, USA",75,EF6521,-77.06581,38.90597,5/19/2017 13:53
"201-299 C St SW, Washington, DC 20515, USA",96,EF6526,-77.01451,38.88614,5/18/2017 13:36
"201-299 C St SW, Washington, DC 20515, USA",96,EF6526,-77.01451,38.88614,5/18/2017 14:37
"4315 10th St NE, Washington, DC 20017, USA",93,EF6526,-76.99262,38.94256,5/18/2017 15:07
"4315 10th St NE, Washington, DC 20017, USA",93,EF6526,-76.99262,38.94256,5/18/2017 15:48
"301-373 C St SW, Washington, DC 20416, USA",93,EF6526,-77.01561,38.88608,5/18/2017 16:23
